index	longitudes	latitudes	land_coverage	LANG_ISO	ID_ISO_A2	weighted_endemism	language_diversity	vegetation_productivity	mgs	new.mgs
9758	9758	11521567.2971038	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9759	9759	11721942.3805317	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9760	9760	11922317.4639596	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9761	9761	12122692.5473875	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9762	9762	12323067.6308154	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9763	9763	12523442.7142433	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9764	9764	12723817.7976712	-3429049.36160714	0.01	NA	NA	0	0	154.222119954938	NA	203.5
9765	9765	12924192.8810991	-3429049.36160714	0.74	eng	eng-au	0.00840336134453781	1	167.752426696967	8	193
9766	9766	13124567.964527	-3429049.36160714	1	eng	eng-au	0.00840336134453781	1	179.775161942409	5	136
9767	9767	13324943.0479549	-3429049.36160714	1	NA	NA	0	1	176.582585195779	5	106
9768	9768	13525318.1313827	-3429049.36160714	1	nju	nju-au	0.125	0	181.582199563127	5	89
9769	9769	13725693.2148106	-3429049.36160714	0.97	nju	nju-au	0.125	1	177.906572919875	5	80
9770	9770	13926068.2982385	-3429049.36160714	0.48	nju	nju-au	0.125	1	147.554462881251	5	55
9771	9771	14126443.3816664	-3429049.36160714	0.28	nju	nju-au	0.125	1	168.973707751645	NA	54
9772	9772	14326818.4650943	-3429049.36160714	0.08	NA	NA	0	0	119.438402205001	NA	64
9773	9773	14527193.5485222	-3429049.36160714	0	NA	NA	0	0	28.3717212750009	NA	NA
9774	9774	14727568.6319501	-3429049.36160714	0.13	wiw	wiw-au	0.333333333333333	1	85.2266837749989	NA	62
9775	9775	14927943.715378	-3429049.36160714	0.52	eng	eng-au	0.00840336134453781	0	147.718051090197	5	73
9776	9776	15128318.7988059	-3429049.36160714	1	eng	eng-au	0.00840336134453781	1	160.958914660802	5	79
9777	9777	15328693.8822338	-3429049.36160714	0.89	eng	eng-au	0.00840336134453781	1	161.900788410706	5	73
9778	9778	15529068.9656617	-3429049.36160714	1	eng	eng-au	0.00840336134453781	1	163.908602734583	2	59
9779	9779	15729444.0490896	-3429049.36160714	1	eng drl	eng-au drl-au	0.208403361344538	2	159.957955833315	0	48
9780	9780	15929819.1325175	-3429049.36160714	1	eng drl	eng-au drl-au	0.208403361344538	2	163.936710962808	1	50
9781	9781	16130194.2159453	-3429049.36160714	1	eng	eng-au	0.00840336134453781	1	174.797523095395	4	60
9782	9782	16330569.2993732	-3429049.36160714	1	eng	eng-au	0.00840336134453781	1	181.500147210931	7	83
9783	9783	16530944.3828011	-3429049.36160714	1	eng	eng-au	0.00840336134453781	1	192.618310936346	12	172
9784	9784	16731319.466229	-3429049.36160714	1	eng kld	eng-au kld-au	0.151260504201681	2	200.006831268074	12	215
9785	9785	16931694.5496569	-3429049.36160714	0.52	eng	eng-au	0.00840336134453781	1	181.47454503962	12	293
9786	9786	17132069.6330848	-3429049.36160714	0	NA	NA	0	0	164.5313568	NA	NA
9787	9787	17332444.7165127	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9788	9788	17532819.7999406	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9789	9789	17733194.8833685	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9790	9790	17933569.9667964	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9791	9791	18133945.0502243	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9792	9792	18334320.1336522	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9793	9793	18534695.2170801	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9794	9794	18735070.300508	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9795	9795	18935445.3839358	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9796	9796	19135820.4673637	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9797	9797	19336195.5507916	-3429049.36160714	0	NA	NA	0	0	150.117963760001	NA	NA
9798	9798	19536570.6342195	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9799	9799	19736945.7176474	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9800	9800	19937320.8010753	-3429049.36160714	0	NA	NA	0	0	NA	NA	NA
9801	9801	-19937320.8010753	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9802	9802	-19736945.7176474	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9803	9803	-19536570.6342195	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9804	9804	-19336195.5507916	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9805	9805	-19135820.4673637	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9806	9806	-18935445.3839358	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9807	9807	-18735070.3005079	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9808	9808	-18534695.21708	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9809	9809	-18334320.1336522	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9810	9810	-18133945.0502243	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9811	9811	-17933569.9667964	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9812	9812	-17733194.8833685	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9813	9813	-17532819.7999406	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9814	9814	-17332444.7165127	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9815	9815	-17132069.6330848	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9816	9816	-16931694.5496569	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9817	9817	-16731319.466229	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9818	9818	-16530944.3828011	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9819	9819	-16330569.2993732	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9820	9820	-16130194.2159453	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9821	9821	-15929819.1325174	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9822	9822	-15729444.0490896	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9823	9823	-15529068.9656617	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9824	9824	-15328693.8822338	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9825	9825	-15128318.7988059	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9826	9826	-14927943.715378	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9827	9827	-14727568.6319501	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9828	9828	-14527193.5485222	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9829	9829	-14326818.4650943	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9830	9830	-14126443.3816664	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9831	9831	-13926068.2982385	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9832	9832	-13725693.2148106	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9833	9833	-13525318.1313827	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9834	9834	-13324943.0479548	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9835	9835	-13124567.964527	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9836	9836	-12924192.8810991	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9837	9837	-12723817.7976712	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9838	9838	-12523442.7142433	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9839	9839	-12323067.6308154	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9840	9840	-12122692.5473875	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9841	9841	-11922317.4639596	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9842	9842	-11721942.3805317	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9843	9843	-11521567.2971038	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9844	9844	-11321192.2136759	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9845	9845	-11120817.130248	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9846	9846	-10920442.0468201	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9847	9847	-10720066.9633922	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9848	9848	-10519691.8799644	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9849	9849	-10319316.7965365	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9850	9850	-10118941.7131086	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9851	9851	-9918566.62968067	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9852	9852	-9718191.54625278	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9853	9853	-9517816.46282489	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9854	9854	-9317441.379397	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9855	9855	-9117066.2959691	-3630152.09970849	0	NA	NA	0	0	158.9675903	NA	NA
9856	9856	-8916691.21254121	-3630152.09970849	0	NA	NA	0	0	87.8821746649993	NA	NA
9857	9857	-8716316.12911332	-3630152.09970849	0	NA	NA	0	0	1	NA	NA
9858	9858	-8515941.04568543	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9859	9859	-8315565.96225753	-3630152.09970849	0	NA	NA	0	0	188.459550264222	NA	NA
9860	9860	-8115190.87882964	-3630152.09970849	0.16	spa	spa-cl	0.0333333333333333	1	186.553294180622	NA	210.5
9861	9861	-7914815.79540175	-3630152.09970849	0.99	spa	spa-cl	0.0333333333333333	1	176.870526325174	7	178
9862	9862	-7714440.71197386	-3630152.09970849	1	spa spa	spa-ar spa-cl	0.0474178403755869	2	157.307545965814	4	86
9863	9863	-7514065.62854596	-3630152.09970849	1	spa	spa-ar	0.0140845070422535	1	165.576631275821	1	59
9864	9864	-7313690.54511807	-3630152.09970849	1	spa	spa-ar	0.0140845070422535	1	179.887991970118	7	103
9865	9865	-7113315.46169018	-3630152.09970849	1	spa	spa-ar	0.0140845070422535	1	191.566515727916	10	137
9866	9866	-6912940.37826229	-3630152.09970849	1	spa	spa-ar	0.0140845070422535	1	197.668572025633	12	259
9867	9867	-6712565.29483439	-3630152.09970849	1	spa	spa-ar	0.0140845070422535	1	197.618702687847	12	330
9868	9868	-6512190.2114065	-3630152.09970849	0.89	spa spa	spa-ar spa-uy	0.104993597951344	2	190.718838254017	12	316
9869	9869	-6311815.12797861	-3630152.09970849	0.46	spa spa	spa-ar spa-uy	0.104993597951344	1	179.135557683751	12	317
9870	9870	-6111440.04455072	-3630152.09970849	0.45	spa	spa-uy	0.0909090909090909	1	183.27944331	12	325
9871	9871	-5911064.96112282	-3630152.09970849	0.06	spa	spa-uy	0.0909090909090909	1	151.30005489	NA	334
9872	9872	-5710689.87769493	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9873	9873	-5510314.79426704	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9874	9874	-5309939.71083915	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9875	9875	-5109564.62741125	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9876	9876	-4909189.54398336	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9877	9877	-4708814.46055547	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9878	9878	-4508439.37712758	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9879	9879	-4308064.29369969	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9880	9880	-4107689.21027179	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9881	9881	-3907314.1268439	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9882	9882	-3706939.04341601	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9883	9883	-3506563.95998812	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9884	9884	-3306188.87656022	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9885	9885	-3105813.79313233	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9886	9886	-2905438.70970444	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9887	9887	-2705063.62627655	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9888	9888	-2504688.54284865	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9889	9889	-2304313.45942076	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9890	9890	-2103938.37599287	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9891	9891	-1903563.29256497	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9892	9892	-1703188.20913708	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9893	9893	-1502813.12570919	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9894	9894	-1302438.0422813	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9895	9895	-1102062.9588534	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9896	9896	-901687.875425514	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9897	9897	-701312.791997619	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9898	9898	-500937.708569728	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9899	9899	-300562.625141837	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9900	9900	-100187.541713942	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9901	9901	100187.541713949	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9902	9902	300562.62514184	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9903	9903	500937.708569735	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9904	9904	701312.791997626	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9905	9905	901687.875425521	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9906	9906	1102062.95885341	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9907	9907	1302438.0422813	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9908	9908	1502813.1257092	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9909	9909	1703188.20913709	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9910	9910	1903563.29256498	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9911	9911	2103938.37599288	-3630152.09970849	0.26	afr eng	afr-za eng-za	0.198924731182796	2	162.0856476	NA	181
9912	9912	2304313.45942077	-3630152.09970849	0.33	afr	afr-za	0.032258064516129	1	152.439257785	NA	113
9913	9913	2504688.54284866	-3630152.09970849	0.07	afr	afr-za	0.032258064516129	1	171.9788704	NA	111.5
9914	9914	2705063.62627655	-3630152.09970849	0.03	afr	afr-za	0.032258064516129	1	167.81003418	NA	229
9915	9915	2905438.70970444	-3630152.09970849	0.01	xho	xho-za	0.111111111111111	1	152.029056525	NA	183
9916	9916	3105813.79313234	-3630152.09970849	0	NA	NA	0	0	144.07341	NA	NA
9917	9917	3306188.87656023	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9918	9918	3506563.95998812	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9919	9919	3706939.04341602	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9920	9920	3907314.12684391	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9921	9921	4107689.2102718	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9922	9922	4308064.29369969	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9923	9923	4508439.37712758	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9924	9924	4708814.46055548	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9925	9925	4909189.54398337	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9926	9926	5109564.62741126	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9927	9927	5309939.71083915	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9928	9928	5510314.79426705	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9929	9929	5710689.87769494	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9930	9930	5911064.96112283	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9931	9931	6111440.04455072	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9932	9932	6311815.12797862	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9933	9933	6512190.21140651	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9934	9934	6712565.2948344	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9935	9935	6912940.37826229	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9936	9936	7113315.46169019	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9937	9937	7313690.54511808	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9938	9938	7514065.62854597	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9939	9939	7714440.71197386	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9940	9940	7914815.79540176	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9941	9941	8115190.87882965	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9942	9942	8315565.96225754	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9943	9943	8515941.04568543	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9944	9944	8716316.12911333	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9945	9945	8916691.21254122	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9946	9946	9117066.29596911	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9947	9947	9317441.379397	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9948	9948	9517816.4628249	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9949	9949	9718191.54625279	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9950	9950	9918566.62968068	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9951	9951	10118941.7131086	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9952	9952	10319316.7965365	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9953	9953	10519691.8799644	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9954	9954	10720066.9633923	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9955	9955	10920442.0468201	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9956	9956	11120817.130248	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9957	9957	11321192.2136759	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9958	9958	11521567.2971038	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9959	9959	11721942.3805317	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9960	9960	11922317.4639596	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9961	9961	12122692.5473875	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9962	9962	12323067.6308154	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9963	9963	12523442.7142433	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9964	9964	12723817.7976712	-3630152.09970849	0.02	eng	eng-au	0.00840336134453781	0	186.1617279	NA	213
9965	9965	12924192.8810991	-3630152.09970849	0.41	eng	eng-au	0.00840336134453781	1	188.370187395	8	223
9966	9966	13124567.964527	-3630152.09970849	0.54	eng	eng-au	0.00840336134453781	1	178.40284809	8	196
9967	9967	13324943.0479549	-3630152.09970849	0.19	NA	NA	0	1	138.608398083	NA	171
9968	9968	13525318.1313827	-3630152.09970849	0.05	NA	NA	0	0	95.22793961	NA	183
9969	9969	13725693.2148106	-3630152.09970849	0.03	nju	nju-au	0.125	1	90.778182605	NA	169
9970	9970	13926068.2982385	-3630152.09970849	0	NA	NA	0	0	1	NA	NA
9971	9971	14126443.3816664	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9972	9972	14326818.4650943	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9973	9973	14527193.5485222	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9974	9974	14727568.6319501	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9975	9975	14927943.715378	-3630152.09970849	0	NA	NA	0	0	141.8235931	NA	150
9976	9976	15128318.7988059	-3630152.09970849	0.27	eng	eng-au	0.00840336134453781	1	140.779485281752	7	152
9977	9977	15328693.8822338	-3630152.09970849	0.36	eng	eng-au	0.00840336134453781	0	151.473815989196	6	150
9978	9978	15529068.9656617	-3630152.09970849	0.96	eng	eng-au	0.00840336134453781	1	173.929454538254	6	143
9979	9979	15729444.0490896	-3630152.09970849	1	eng drl	eng-au drl-au	0.208403361344538	2	174.83413983605	6	80
9980	9980	15929819.1325175	-3630152.09970849	1	eng drl	eng-au drl-au	0.208403361344538	2	176.424805169852	6	70
9981	9981	16130194.2159453	-3630152.09970849	1	eng	eng-au	0.00840336134453781	1	181.561453024605	6	106
9982	9982	16330569.2993732	-3630152.09970849	1	eng	eng-au	0.00840336134453781	1	189.446923190593	7	174
9983	9983	16530944.3828011	-3630152.09970849	1	eng	eng-au	0.00840336134453781	1	199.290524294925	12	220
9984	9984	16731319.466229	-3630152.09970849	0.76	eng	eng-au	0.00840336134453781	1	184.837766938	12	279
9985	9985	16931694.5496569	-3630152.09970849	0	NA	NA	0	0	167.327738889443	NA	291
9986	9986	17132069.6330848	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9987	9987	17332444.7165127	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9988	9988	17532819.7999406	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9989	9989	17733194.8833685	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9990	9990	17933569.9667964	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9991	9991	18133945.0502243	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9992	9992	18334320.1336522	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9993	9993	18534695.2170801	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9994	9994	18735070.300508	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9995	9995	18935445.3839358	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
9996	9996	19135820.4673637	-3630152.09970849	0.01	NA	NA	0	0	171.161706918008	NA	349
9997	9997	19336195.5507916	-3630152.09970849	0.32	mri	mri-nz	0.125	1	154.246045153716	12	365
9998	9998	19536570.6342195	-3630152.09970849	0	NA	NA	0	0	95.8021423069887	NA	365
9999	9999	19736945.7176474	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
10000	10000	19937320.8010753	-3630152.09970849	0	NA	NA	0	0	NA	NA	NA
10001	10001	-19937320.8010753	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10002	10002	-19736945.7176474	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10003	10003	-19536570.6342195	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10004	10004	-19336195.5507916	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10005	10005	-19135820.4673637	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10006	10006	-18935445.3839358	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10007	10007	-18735070.3005079	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10008	10008	-18534695.21708	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10009	10009	-18334320.1336522	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10010	10010	-18133945.0502243	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10011	10011	-17933569.9667964	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10012	10012	-17733194.8833685	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10013	10013	-17532819.7999406	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10014	10014	-17332444.7165127	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10015	10015	-17132069.6330848	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10016	10016	-16931694.5496569	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10017	10017	-16731319.466229	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10018	10018	-16530944.3828011	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10019	10019	-16330569.2993732	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10020	10020	-16130194.2159453	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10021	10021	-15929819.1325174	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10022	10022	-15729444.0490896	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10023	10023	-15529068.9656617	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10024	10024	-15328693.8822338	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10025	10025	-15128318.7988059	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10026	10026	-14927943.715378	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10027	10027	-14727568.6319501	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10028	10028	-14527193.5485222	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10029	10029	-14326818.4650943	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10030	10030	-14126443.3816664	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10031	10031	-13926068.2982385	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10032	10032	-13725693.2148106	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10033	10033	-13525318.1313827	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10034	10034	-13324943.0479548	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10035	10035	-13124567.964527	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10036	10036	-12924192.8810991	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10037	10037	-12723817.7976712	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10038	10038	-12523442.7142433	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10039	10039	-12323067.6308154	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10040	10040	-12122692.5473875	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10041	10041	-11922317.4639596	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10042	10042	-11721942.3805317	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10043	10043	-11521567.2971038	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10044	10044	-11321192.2136759	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10045	10045	-11120817.130248	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10046	10046	-10920442.0468201	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10047	10047	-10720066.9633922	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10048	10048	-10519691.8799644	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10049	10049	-10319316.7965365	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10050	10050	-10118941.7131086	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10051	10051	-9918566.62968067	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10052	10052	-9718191.54625278	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10053	10053	-9517816.46282489	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10054	10054	-9317441.379397	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
10055	10055	-9117066.2959691	-3831254.83780984	0	NA	NA	0	0	NA	NA	NA
